1.0 out of 5 stars,"I bought 2 phones and 1 works perfectly but the other is trash. Essential features dont work and its not worth the money.
            "
1.0 out of 5 stars,"I WAS SKEPTICAL AND AFRAID TO BUY AFTER READING EVERY SINGLE REVIEW. I HOWEVER GAVE THEM THE BENEFIT OF THE DOUBT. IT WAS THE BIGGEST MISTAKE AND I REGRET EVERY DAMN SECOND. I HAD THIS PHONE FOR LITERALLY 8 HOURS! 8 DAMN HOURS. FOR THE FIRST FEW HOURS THE PHONE TURNED ON THE GRAPHICS ON THIS PHONE LOOKED AMAZING. I LEFT FOR A STORE RUN TO BUY A PHONE CASE AND SCREEN PROTECTOR. I WAS EXCITED. I PUT ON THE SCREEN PROTECTOR AND AS I WENT TO TURN IT ON....NOTHING... BLACK SCREEN. I DID EVERYTHING. I TRIED TO RESET IT, HARD RESET, PLUGGED IT IN TO ITS CHARGER NOTHING. BUNCH OF BULL. JUST DON'T BUY FROM THEM. DON'T EVEN BOTHER. I DON'T EVEN KNOW WHY THIS VENDOR IS EVEN STILL ALLOWED TO SELL PRODUCTS. THEY NEEDTO BE TAKEN DOWN. AMAZON NEEDS TO KNOW HOW THEY ARE EFFING THEIR CUSTOMERS OVER. JUST STAY AWAY.
            "
4.0 out of 5 stars,"This phone is supposed to be brand-new and unlocked. It looks brand-new, and so far, it is working fine, but the box was missing the SIM ejecting Needle and the beginners Manual. I had the SIM ejecting Needle and I downloaded the Users Manual from Samsung.com. After activating the phone with the TRACFONE carrier I got a message asking me to activate the phone with Spring.  There is a way to go around that issue, and you do not get the message anymore as long as the phone stays ON all the time, it is not a big deal. I contacted the seller through Amazon, and he offered me a refund, but I do not want to return it because the phone is great. I would like the problem fixed.
            "
2.0 out of 5 stars,"Good phone, but do not fall prey to the Samsung trade in program. Its impossible to find how to do the trade in and it has multiple stipulations.
            "
5.0 out of 5 stars,"Exactly as advertised. Brand new US Unlocked model of the Galaxy S9 (SM-G960U1). Works perfectly with all the sums I've tried (AT&T &Verizon) get better service with Verizon in my area. Being the unlocked model it isn't full of carrier bloatware so if you don't have a use for those many of them can just be downloaded. Completely satisfied.Also believe this phone pick up different waves than the S8 I used to get 3 bars consistently in my area with the S8 and I've had 4 with this one since I set it up.
            "
1.0 out of 5 stars,"Fake cloned phone. DO NOT BUY U'LL be wasting your time and money. Buy directly from Samsung. Please double check if you have a cloned phone or not. This is very deceptive
            "
5.0 out of 5 stars,"I was nervous about purchasing an unlocked phone from Amazon, not knowing what I'd get. But I purchased this, sold and fulfilled by Amazon, and have been very pleased with my S9.  I had to purchase a separate SIM card from my carrier, T-Mobile,  but that is true with any unlocked phone you buy.  This doesn't come with a wall or car charger but that is true for all S9's so you have to purchase these separately.  I've had earlier versions of Samsung phones and this is the best phone I've had in terms of screen clarity, memory speed, photo quality, audio and much more.  If you are considering buying this phone, your best best is to buy directly from Amazon as a seller, not a third party seller.  Otherwise, be sure to read the third party's terms carefully and be aware buying from a third party seller comes with risks.
            "
5.0 out of 5 stars,"This phone is absolutely fabulous!!  I switched from a Moto X Pure~ which I loved ~ so this is a huge upgrade.  It was so so easy to set up ~ there is an adapter included that you attach to your old phone and use an app to copy all of your files.  Awesome.  It is super fast and I love how customizable it is,  from themes to icons to fonts.  I haven't had any issues with Bixby.  Sound is awesome  and sound is a very important aspect to me.  The display is beautiful and camera is fabulous.  I am so concerned about breakage ~ I have MS and tend to twitch a lot and I drop things.  So I researched forever for a protective but pretty case and I hope I found it.  I also have a screen protector and a pop socket.  And I love the whole set up.  It now feels really secure in my hand.  The case did add a bit of weight but I don't mind.  I also worried about getting a fake phone or an empty box~ I purchased an unlocked phone and worried about that l.  Research your seller ~ I even emailed them and told them my concerns before I purchased mine.  I ended up getting mine from Endlessitems17 and highly recommend them.  Amazon didn't update the seller's stock before I already bought it.  They contacted me the same day,  offered me a black one, or a refund, or wait till they got one in.  I chose to wait rather than a refund cuz who knows how long that would take!  They weren't supposed to get any in for three days and that was Monday.  Customer service was awesome ~ said that they would try to find one quicker~ and I recieved my phone yesterday ~ Wednesday!  It came in perfect condition,  and was a breeze for Metro to get it up and running.  I am totally happy with this phone and recommend buying it!
            "
5.0 out of 5 stars,"This phone is leagues better than my S6 was, mostly due to refinement of the phone rather than innovation. It does everything you want it to, has a great camera, beautiful screen, and everything you've come to expect from a Samsung flagship.That said, it's not a massive improvement from the S8. It's more polished, but it is essentially the same phone.If your got a need to upgrade to a new device from a 3+ year old device, absolutely worth the investment. From a more modern phone, not so much.
            "
2.0 out of 5 stars,"hi good day I purchased this phone an it giving problems its getting hot the apps are taking long to open it is constantly freezing
            "
4.0 out of 5 stars,"I was concerned about ordering the unlocked s9 after reading several mixed reviews on whether or not this was compatible with Verizon and some people saying they recieved refurbished or defective phones.  After more research and a nice sale price I took a bit of a chance and pulled the trigger.  Glad I did.  Received the phone in perfectly new condition and no issues on Verizon network at all.  I just popped in my sim and it's worked perfectly since.  Coming from an S8, the S9 is almost identical....with some notable improvements.  But I'm not going to turn this into an S9 product review.  If you're looking here for an unlocked phone to purchase, you already know if you like the S9 or not.  Anyway, I got a good quality, new phone at a much better price than I could have got direct from V, BB, or most other stores (unless you want to lock yourself in with a carrier for two years).
            "
1.0 out of 5 stars,"The heart rate monitor not working , there is no rubber seal protecting the sim and micr sd card from water , poor display quality , poor camera , everything is just a big NO. This is the first time I have ever experience this problem with amazon , and this is making me want to stop purchasing from amazon. I love amazon , but , if this is what they're doing to their loyal customers , I will not stand for it , but , I hope this was just a mistake that was made and not a scheme.
            "
5.0 out of 5 stars,"I switched to the s9 after I saw the price of the iPhoneX. I am not disappointed with switching to Samsung, this phone has a much better display and camera than the iPhones do. The pictures in the dark are phenomenal. It was easy to transfer all the data from my iPhone because of the easy set up features. If your thinking about switching from the iPhone, do it, you will not be disappointed.
            "
4.0 out of 5 stars,"Pros: Overall great phone-Camera has high resolution and is ok for lower light photography due to dual apertures-Great listening experience with dual speakers for stereo sound-One of the best displays on a smartphone, OLED-Wireless charging-A headphone jack-Beautiful form factor with the display curving over the sidesCon: Possibly incompatible with cellular carrier (CHECK MODEL NUMBER)-For those NOT living in the UK, the listed model number is unlocked for the UK.The description does not explicitly list the compatible region for the listed model. I live in the US, but the model I received was SM-G960F/DS, which is an unlocked version with dual sim for the UK. This model is not compatible with Verizon, Sprint, and possibly other US cellular carriers.
            "
1.0 out of 5 stars,"Was not given the actual phone. Only a display model with no hardware, screen, camera, etc.
            "
5.0 out of 5 stars,"Very nice upgrade from s7. I'm glad I went with the s9+ . I really like the big screen, and extra camera.
            "
1.0 out of 5 stars,"Deffective and you get charged 15 per cent restocking fees and you pay for return shipping.Not worth it
            "
5.0 out of 5 stars,"Excellent smartphone for the busy professional as well as for those moments when you just need to relax and unwind. A super fast processor and an awesome camera that is above average. I especially like the speed with which the Intellegent Scanner and Fingerprint Scanner both work to unlock the screen. This comes in handy in situations where you need a quick peek at messages or other info on the notification panel. The best smartphone that Samsung has ever produced and definitely the best smartphone for 2018.
            "
5.0 out of 5 stars," After doing about a month of research for what I want a phone to do and how much battery life and other features inside a phone it beats all the other phones I've had out of the water.  Granted I've only have phones 2013 or older this is like a night and day difference for my experience with phones.Pros - Sound quality out of the speakers is phenomal with highs not being too tiny and the bass not being too overbearing. - Picture quality set to the max QWHD+ is a glorious thing - Camera us stronger than a Canon G7X that i recently purchased only downside being the zoom function makes it rather quick to get blurry.  - Beautiful slo-mo option for video capture  - Selfie camera is amazing as well with the filter options to clear up a face and also has a wide selfie option for large groups of people  - Video recording is phenomenal with tracking and motion capturing - Lightning fast loads on apps and web pages when my connection is strong. - Fingerprint open on the back of phone conveniently placed - Iris Scanning - Plenty of battery life for a full days use of gps tracking and music playing - Samsung Pay option for paying for items without needing to pull out a cardCons - Camera zoom function isn't doing much good for picture quality but I understand it is in a small handheld device - Price tag as always with flagship phones are rather high but paying it out right for me and flipping the phone for newer flag ships in the future doesn't make it all that expensive of a purchase when I go with a resale value in a couple years.All in all I do enjoy this phone and for me I found it this phone to be completely worth it as just through the experience I've had with the pictures and battery life alone.  It has yet to have any hiccups while using the phone and always does what I need it to do.Only con that I have against it would be the price otherwise the phone is a complete stellar buy.
            "
1.0 out of 5 stars,"After opening the shipping box I found a wrong item inside. Instead of a Galaxy S9, there was a Galaxy S9+ box sealed with shipping tape on both ends. I opened the box and found no phone inside, only some chains, yes chains, wrapped on a napkin, a Samsung charger, a couple of generic chargers and some other small accessories.I reported the incident to Amazon but they were unable to help me, unless a police report was filed.
            "
5.0 out of 5 stars,"This, most definitely is the best smartphone you can get today. It's so beautiful. I fall in love with it every single day. Add the wireless charger, ear buds, and watch, and you've got yourself an amazing smartphone experience.You do need to get a cover for the glass back though, because it's not as strong as it is proposed to be. Get the Alcantara case from Samsung. Also, stick with apps from the play store, and themes from Samsung ™, you'll have a hitch free, glitch free ride..
            "
1.0 out of 5 stars,"I retrurned the device(galaxy s9+) that i got from this seller(relliant celular) because it was not new and it was not unlocked like the seller claims on the selling page (did not work with Verizon). I spent some more money and bought it eventualy at best buy and it works great and its also new so make your decisions... this called misleading the customer
            "
2.0 out of 5 stars,"The phone is fast, with a solid build.  But the signal reception is horrible.  At my home the signal is always weak, but my Motorola G5 Plus had much better reception.  The range for cell service is -50 to -120.  Closer to -50 is better, but this S9 is -118 in a weak area, but still -113 in a good area!  If you don't need a 3.5mm headphone jack, then get the Z3 Play.  It's far better as a phone, and motorola really knows what they're doing with convenience.  I loved my G5+, but I loved my Samsung S3, S4 and S5 too.  But this S9 is pretty poor.
            "
5.0 out of 5 stars,"I have just received it, and it’s great that there’s an option to transfer data onto it from other phones, including my iPhone SE. Other reviews claimed that there was no phone in the box, or accessories were missing. This made me a bit skeptical and worried, but I’m glad I took the gamble. A beautiful phone, and the infinity screen makes it more beautiful. Fingerprint scanner is an a very efficient place and takes less than 3 seconds to set up. I will be back with another review in a month or so.
            "
5.0 out of 5 stars,"Lovin' this phone! Clobbered the front of its S9 predecessor, so I ordered this phone and simply switched SIM cards ... bingo, connected to the AT&T network without a hitch. These phones are so smart - it downloaded/uploaded all the prior info from the dead phone. Buy with confidence. Thanks, Amazon for offering ""unlocked"" phones!
            "
5.0 out of 5 stars,"Very happy with my purchase. I was a little skeptical ordering it online, but decided to give it a go. Phone came within a couple days of ordering. Packaging was very good, and phone was in mint condition. Photo quality is awesome! This was one of my main reasons for purchasing this phone. I previously owned a Samsung S7. Some features have changed on the phone, for example the home button is no longer there, and has the Bixby feature which I am trying to figure out. Overall would highly recommend!
            "
5.0 out of 5 stars,"I read some disturbing reviews on here for this phone, but they seemed to be more for the sellers than the actual phone. I got my blue S9+ direct from Amazon and it was brand new & perfectly intact. It was insanely easy to transfer all of the info from my old phone and to have my service switched to the new phone. It's beautiful and a nice upgrade from my LG V20. The best part is that I bought it here for about $300 less than I would have with my carrier. Excellent buy, very happy!
            "
4.0 out of 5 stars,"I've been an iPhone user for 12 years and this is my first Samsung so it's taking a little getting used to.  Ive been spoiled by having a phone that flawlessly synced with my Mac.  However I'm digging the extended battery life, the camera clarity, the screens resolution adjustability, the expandable memory  and things like that which have made the switch pleasant.  The only reason I'm not giving it 5 stars is the price and the lack of USB audio play through car audio systems.  Even with Black Friday pricing the S9 isn't really competitive in the price department.  For unknown reasons Samsung did away with the simple plug and play USB audio.  There is a Mirror Link app on the phone for using USB audio only a few cars have that capability.
            "
3.0 out of 5 stars,"We purchased 2 of these devices one was still in the wrapping with no issues and the other had been used, was missing the charger and the adapter piece. Both phones worked great but we paid for a new phone and received a used one and were left without a charger and adapter.
            "
3.0 out of 5 stars,"So different from previous models. Removed many of the options i need and loved.  Sad.I needed more internal memory. Almost left galaxy after many years due to curved infinity screen and silly edge. Bixby is useless.I was advised by many techs not to purchase this model.  I finally decided based on slo mo, avitar & more memory.iPhones are more sturdy & have better batteries but no micro sd card!When galaxy removes sd card i'll leave them for iPhone as I can no longer replace batteries in galaxy. Why galaxy? Praying battery lasts.Very complex phone with long learning curve. Too many options! Hate curved infinity screen, bixby & edge. Useless waste!64 gb memory is great so far. Once you buy alexa you need so much more internal memory.Not sure how long battery will last. Crossing my fingers since it can't be replaced.Why on earth did they use curved infinity screen? Very hard to find case and screen protectors that work.  Phone is so fragile.What is value and purpose  of ""bixby""? Also find ""edge""useless and unnecessary.Great stereo sound on movies.Still learning phone hidden tricks after many weeks! Learning curve takes forever.Will test with camera soon and get back to you. I loved the s4 and s5 cameras. Why less Mp now on this model?
            "
5.0 out of 5 stars,"After 3 months with this phone, I can conclude that this is a very solid Android phone. Jam-packed with features like stereo speakers, LED indicator, wireless charging, Face Unlock/Iris Scanner, fast fingerprint sensor with gesture controls, headphone jack (obviously), 1440p Super OLED display and plenty of others features. The cameras, while nowhere near the level of the Google Pixel 3, are still very strong on their own, producing quality photos, steady video, and surprisingly good portrait mode. Only downsides are that the battery drains a little faster expected, a dedicated Bixby button which can be really annoying if you press on accident, Samsung bloatware, and a very tacky AR Emoji. Coming from an lifelong IPhone user, I can confidently say that anyone who isn’t too attached to the Apple Ecosystem will have an amazing experience. This is my first Android phone, and can say with confidence that Samsung successfully made me satisfied with my purchase.
            "
5.0 out of 5 stars,"this is the best (and most beautiful) phone of 2018, hands down.Pixel 3 xl has a worse processor, less RAM, worse battery, no equalizer, no DeX, no hdmi output, no SD slot, the stupid notch, and is $200 more expensive.iPhone Xs Max has similar performance, no fingerprint sensor, worse battery life, no SD slot, the stupid notch, no DeX, and is $400-600 more expensive.Note 9 is too big for one-handed use, too big for most pockets, has the same processor as this phone, but is $300 more expensive (tho if u use the sPen, that's the best phone for u).seriously, i waited for all the flagship announcements, only to find out that the s9+, announced 6 months ago, is still the best phone of the year, and it's not even close.completely customizable, and just a pleasure to use. the new Samsung software is much better than the old bulk in the days of S3 or even Note3. I'm coming from Pixel XL, and i can vouch for this sw being very lightweight, useful, and snappy.also, the always-on-display is just a pleasure. i don't think I'll want to go back to not having this option. battery life is amazing. I'm very happy with this phone
            "
1.0 out of 5 stars,"Note, when you purchase this product the name beneath the title of the product is the manufacturer name NOT the vendor! Not only was the phone I received different than the one I ordered but they also did not include a charging cable with the product. Don't let them fool you, these phones are NOT new, and they are NOT being sold by Samsung. Do yourself a favor and just go to Best Buy instead.
            "
5.0 out of 5 stars,"My S7 Edge LCD screen just died last month so I needed a phone right away. I am currently with Verizon, so it sort of limits my phone choices. This phone works with Verizon, it was cheaper than buying it directly from Verizon, and I didn't have to pay an activation fee since I used my old sim card.In all honesty, I like the looks of the S7 Edge better than this S9. I also miss having a physical button at the bottom of the phone.Passive battery life on the S9 has been amazing so far. My old phone would be almost completely drained by the end of the day if I just checked it every once in a while. With the S9, I was periodically checking my phone once in a while, sending texts, etc., and I still had over 50% by midnight. Some apps do kill the battery life pretty quickly, but the phone will notify you every once in a while when it notices you have apps running in the background.Have not had time to play around with Bixby yet.
            "
3.0 out of 5 stars,"My three stars has more to do with Amazon's screw up than the phone itself.WHEN YOU GET YOUR PHONE, CHECK THE MODEL NUMBER !!!SHOULD BE SM-G960U1.I ordered the US unlocked Galaxy S9 (model number SM-G960U1), BUT Amazon sent me a Chinese unlocked phone (model number SM-G9600). Although they look the same, the Chinese phone only sort of works (dropped calls, poor sound quality, incoming calls go straight to voice mail), does NOT have a US warranty (all support comes out of China), and critical features your carrier offers will be disabled (such as T-Mobile's Wifi Calling).It took me over a month to figure out why my wonderful Galaxy S9 was a piece of crap. And neither Amazon nor Samsung were of much help in discovering the source of my problem. It wasn't until I tried to register my phone with Samsung's U.S. website and failed that I got a clue.After much to do, Amazon replaced my Chinese phone with the correct one. Like magic everything appears to be working fine including Wifi Calling.
            "
5.0 out of 5 stars,"I Upgraded to the Galaxy S9 from the Galaxy S3. There are many improvements, however a lot was familiar. Used it on the AT&T network. It was easy getting a SIM from them and replacing the S3 on my account.  One note:  AT&T does not call the Galaxy S9 by name on your account device page because you did not buy it from them.  They simply call it a ""device"".  This designation does not cause any issues with billing or anything else on your account. I asked support to change ""device"" to Galaxy S9, but it never went through.  The camera itself has beautiful playback of all forms of media and has a great battery life. I'm not wild about the sidebar tabs to stow all your contacts and apps, I think they get in the way of other things you are doing.  Summary: great phone.
            "
5.0 out of 5 stars,"Awesome phone and love the fact that it's unlocked so no additional junk from your carrier if you would purchased it thru a carrier. I did have an issue about warranty but from the Samsung care + side but was not disclosd when purchasing this phone. All in all Amazon was willing to resolve the matter and gave me other options to purchase warranty. So overall love the phone and Amazon customer service is top notch!!!!!
            "
5.0 out of 5 stars,"Due to all the negative comments that previous people wrote regarding receiving boxes with no phones, or phones with scratches or previously used phones I was hesitant to make this purchase but happy to report the following:The Samsung Galaxy S9 unlocked (US Version) 256GB Coral Blue phone arrived in Brand new condition.  Packaging was brand new with seals on packaging and phone also had factory protective clear films front and back. (GM960U1 model)  Also packaged with the phone was the charger, all instructions, card tray key, and headphones.
            "
4.0 out of 5 stars,"Has the typical OEM bloatware as well as some Google and third-party software that can't be removed. The hardware Bixby button is an obvious attempt at overriding Google assistant.  It's very easy to activate unintentionally.A Samsung account is necessary to use their competing features; even some that don't make sense to need an account.The screen is brilliant and beautiful. The curved edges give it an attractive illusion of depth. Battery life is very good and recharge is very fast.  Samsung has the best swipe and predictive qwerty of all brands I've owned.I'm very happy with my purchase.
            "
3.0 out of 5 stars,"I purchased this Amazon warehouse purchase because I could not bring myself to pay full price for todays high end smartphones.  After looking at the product I received it looks and functions as new.  I am deducting two stars because I tried to register the phone for warranty service to find that it couldn't be registered.  So I'm pulling one star for amazon listing it as having a US warranty, and one star from Samsung for not being able to register the product.  I will continue to test the functionality of this phone in the coming week.  Great value for the money if Samsung supports the product as advertised.
            "
1.0 out of 5 stars,"Received the phone. It worked fine for the first 6 weeks,then I lost battery power  I turned the phone off at night while charging, did not help. Then every else started to fail. Was sent to ""Youbrakeifi ""  by Samsung  tech support. Diagnostic showed a flawed motherboard. I am leaving for overseas  next week. Amazon  declined  refund,so I have no phone. This the only way I can communicate,  no other phone in house. I have to spend an other$700 today to buy a phone. Will never ever purchase a phone from Amazon. No support.
            "
1.0 out of 5 stars,"Repackaged with sticky cellophane that left adhesive on back of phone and camera lenses that can't be removed. Finger sensor appears dirty.  And nothing was in box except phone. No papers, no chargers, no headset. Nothing.
            "
